step,avg_rent,avg_travel,share_low_income,gentr_dispersion,displacements,vacancy_rate,aff_units,mkt_units,total_units
250,300.7643089213494,15.599559927102096,0.3542499999114375,0.3200267558528428,520,0.416058394160584,3867,2983,6850
251,299.65016538464675,15.621713136674913,0.3532499999116875,0.3427508342602893,408,0.416058394160584,3867,2983,6850
252,301.0292989512594,15.622901575940805,0.35374999991156253,0.3040210876803553,537,0.416058394160584,3867,2983,6850
253,300.26873697258355,15.558748444486302,0.3532499999116875,0.2965409745293467,531,0.416058394160584,3867,2983,6850
254,299.6859177316783,15.52559550090157,0.35249999991187503,0.3074900552486187,485,0.416058394160584,3867,2983,6850
255,298.0018630634972,15.551364942575951,0.3517499999120625,0.3268416114790288,391,0.416058394160584,3867,2983,6850
256,297.78722985055373,15.551043735884937,0.3522499999119375,0.3334087912087913,350,0.416058394160584,3867,2983,6850
257,298.20489261168706,15.53168466984694,0.3527499999118125,0.32918914473684213,367,0.416058394160584,3867,2983,6850
258,299.2917822813379,15.568532276756988,0.3527499999118125,0.32445240700218814,456,0.416058394160584,3867,2983,6850
259,300.288254557646,15.534860224692213,0.3527499999118125,0.3022220394736842,656,0.416058394160584,3867,2983,6850
260,298.8821237746208,15.604919247970374,0.35299999991175,0.31269099890230523,505,0.416058394160584,3867,2983,6850
261,297.9282187114526,15.62779479430154,0.35299999991175,0.3296617161716172,406,0.416058394160584,3867,2983,6850
262,298.7696116486302,15.519237655334688,0.3532499999116875,0.32445609220636673,461,0.416058394160584,3867,2983,6850
263,297.64173506471957,15.592000372637274,0.351999999912,0.3475697036223929,363,0.416058394160584,3867,2983,6850
264,297.7907807686246,15.527378730972499,0.351499999912125,0.3364211391018621,377,0.416058394160584,3867,2983,6850
265,299.1187969570844,15.495363228881665,0.3512499999121875,0.32094085432639663,456,0.416058394160584,3867,2983,6850
266,298.8620508790353,15.541761433040515,0.3502499999124375,0.3366612021857923,412,0.416058394160584,3867,2983,6850
267,297.9313443867421,15.585435433231787,0.3502499999124375,0.347731693989071,332,0.416058394160584,3867,2983,6850
268,297.909755196753,15.60379594596492,0.3499999999125,0.35557633587786264,257,0.416058394160584,3867,2983,6850
269,298.7958235485317,15.599831365756437,0.34949999991262504,0.35591330425299894,236,0.416058394160584,3867,2983,6850
270,299.2372509189587,15.626791955761691,0.3492499999126875,0.36265468409586044,237,0.416058394160584,3867,2983,6850
271,300.2594144562398,15.571651453095164,0.3487499999128125,0.35278618063112077,302,0.416058394160584,3867,2983,6850
272,300.89115972400293,15.516300977508521,0.34824999991293754,0.3577060737527116,315,0.416058394160584,3867,2983,6850
273,300.86234943710184,15.531371587359628,0.3477499999130625,0.3663497830802602,262,0.416058394160584,3867,2983,6850
274,305.91414138737423,15.482107195728386,0.347499999913125,0.2833291757049893,700,0.416058394160584,3867,2983,6850
275,303.7320449844114,15.537610921334418,0.347499999913125,0.30169513513513524,562,0.416058394160584,3867,2983,6850
276,302.2825106386806,15.577975400254688,0.3477499999130625,0.3238146551724137,458,0.416058394160584,3867,2983,6850
