step,avg_rent,avg_travel,share_low_income,gentr_dispersion,displacements,vacancy_rate,aff_units,mkt_units,total_units
56,281.4199521469996,16.17959193286009,0.4219999998945,0.38115949554896134,395,0.38650306748466257,3756,2764,6520
57,282.61648637952146,16.05785817009894,0.4207499998948125,0.3735539143279173,450,0.38650306748466257,3756,2764,6520
58,283.7201590687769,15.986809545772827,0.41999999989500003,0.3572297496318114,563,0.38650306748466257,3756,2764,6520
59,284.28831291510454,15.97154783480622,0.4197499998950625,0.35104765395894433,536,0.38650306748466257,3756,2764,6520
60,283.08683494836686,15.995909331557582,0.419499999895125,0.3824992679355783,406,0.38650306748466257,3756,2764,6520
61,282.8011452046806,15.926413849989421,0.4192499998951875,0.3881985401459854,384,0.38650306748466257,3756,2764,6520
62,282.4327289886567,15.95721555059769,0.41899999989525,0.39194233576642334,328,0.38650306748466257,3756,2764,6520
63,281.1641614637409,15.97425863719496,0.418499999895375,0.4059297101449274,244,0.38650306748466257,3756,2764,6520
64,281.72518487610347,16.094945232257004,0.4167499998958125,0.38653973988439294,364,0.38650306748466257,3756,2764,6520
65,282.19005858810385,16.058683017328214,0.416499999895875,0.37937247838616717,439,0.38650306748466257,3756,2764,6520
66,281.54481467146724,16.196469041349058,0.41624999989593753,0.3660524425287356,486,0.38650306748466257,3756,2764,6520
67,281.42265886722134,16.072096356658925,0.41574999989606254,0.34095695839311335,626,0.38650306748466257,3756,2764,6520
68,279.28763753118744,16.055717134773055,0.415499999896125,0.34956437768240334,515,0.38650306748466257,3756,2764,6520
69,277.5175837370415,16.11645426015514,0.4142499998964375,0.37716284074605466,358,0.38650306748466257,3756,2764,6520
70,276.88576161429864,16.096594831685447,0.4139999998965,0.3801647564469913,327,0.38650306748466257,3756,2764,6520
71,277.1874023880489,16.05380797662434,0.4139999998965,0.3713092857142858,396,0.38650306748466257,3756,2764,6520
72,276.28296282319235,16.055102785305866,0.412499999896875,0.3932881597717547,286,0.38650306748466257,3756,2764,6520
73,276.3539979210252,15.993458789848919,0.41299999989675,0.4006661911554923,302,0.38650306748466257,3756,2764,6520
74,276.1078811477739,15.999360607805205,0.412499999896875,0.4089407988587731,214,0.38650306748466257,3756,2764,6520
75,277.02784526019406,16.066450376566795,0.412499999896875,0.3900944206008583,321,0.38650306748466257,3756,2764,6520
76,277.5337602639232,15.89730668441828,0.4117499998970625,0.38284330484330475,349,0.38650306748466257,3756,2764,6520
77,277.18086547335554,15.92684041024362,0.411499999897125,0.3926482269503546,252,0.38650306748466257,3756,2764,6520
78,277.383975594686,15.900669837881146,0.411499999897125,0.3985770862800565,277,0.38650306748466257,3756,2764,6520
79,277.04398120776244,15.914574426356738,0.41199999989700004,0.4100700141442716,204,0.38650306748466257,3756,2764,6520
80,277.057620005361,15.916467223141186,0.4117499998970625,0.41414901129943504,135,0.38650306748466257,3756,2764,6520
81,278.12710149069716,15.828389034530085,0.41099999989725,0.4004642356241235,219,0.38650306748466257,3756,2764,6520
82,278.29268544173567,15.864990665023745,0.410499999897375,0.399029453015428,233,0.38650306748466257,3756,2764,6520
83,278.67300912787186,15.958580898213706,0.4097499998975625,0.3978701117318436,243,0.38650306748466257,3756,2764,6520
84,278.2665527094207,15.982380778169409,0.410499999897375,0.40429329608938536,176,0.38650306748466257,3756,2764,6520
85,278.89968089988076,15.927954672446308,0.410499999897375,0.4046622562674095,226,0.38650306748466257,3756,2764,6520
86,279.4812148371152,16.04503262091662,0.4112499998971875,0.3799728789986092,322,0.38650306748466257,3756,2764,6520
87,280.1384934969851,16.055432840331903,0.4112499998971875,0.3715263888888889,466,0.38650306748466257,3756,2764,6520
88,278.8259310924718,16.129482294745358,0.4112499998971875,0.3869716066481993,303,0.38650306748466257,3756,2764,6520
89,279.2920010973911,16.120617532190938,0.4097499998975625,0.36587950138504166,347,0.38650306748466257,3756,2764,6520
90,278.4944448195721,16.101533700191585,0.4099999998975,0.37373578363384197,279,0.38650306748466257,3756,2764,6520
91,278.71924715610896,16.123384992042944,0.40899999989775,0.37025312066574223,278,0.38650306748466257,3756,2764,6520
92,278.8915799910315,16.131143011804173,0.4092499998976875,0.3577468965517241,284,0.38650306748466257,3756,2764,6520
93,278.7694327212628,16.153065001783716,0.4077499998980625,0.3658372413793103,214,0.38650306748466257,3756,2764,6520
94,279.28803878841165,16.068781940431666,0.407499999898125,0.3603615702479338,264,0.38650306748466257,3756,2764,6520
95,279.3948902748971,16.09883009501765,0.4072499998981875,0.3651914600550964,254,0.38650306748466257,3756,2764,6520
96,279.6069380768506,16.11831543587973,0.4052499998986875,0.3698353994490359,191,0.38650306748466257,3756,2764,6520
97,281.3468046222609,15.962247411290626,0.4052499998986875,0.3484539835164836,401,0.38650306748466257,3756,2764,6520
98,280.33710407135254,15.976187476519355,0.4052499998986875,0.3541031636863824,341,0.38650306748466257,3756,2764,6520
99,279.8801066745542,15.99005355276274,0.405499999898625,0.36887534435261704,279,0.38650306748466257,3756,2764,6520
100,279.6299073792983,16.00439691027594,0.40449999989887503,0.3748660714285714,204,0.38650306748466257,3756,2764,6520
101,280.3723058973458,15.974699962661575,0.40324999989918753,0.36466255144032933,236,0.38650306748466257,3756,2764,6520
102,279.98916139868993,15.989136933291695,0.40299999989925,0.3770561643835616,177,0.38650306748466257,3756,2764,6520
103,280.06942096924803,15.996386809727685,0.4012499998996875,0.3833627049180328,144,0.38650306748466257,3756,2764,6520
104,280.57034611704825,16.06782568143915,0.400499999899875,0.3848980848153215,169,0.38650306748466257,3756,2764,6520
105,281.5459739690704,16.005003016190578,0.3999999999,0.3687987721691678,232,0.38650306748466257,3756,2764,6520
106,282.4769728996036,15.82545422398955,0.3999999999,0.3336106557377049,483,0.38650306748466257,3756,2764,6520
107,281.06156669269876,15.873096702949525,0.399499999900125,0.3526693989071039,323,0.38650306748466257,3756,2764,6520
108,280.87077466789884,15.856229059883708,0.3987499999003125,0.3580198087431694,285,0.38650306748466257,3756,2764,6520
109,281.1483044730319,15.9456035993303,0.39899999990025004,0.34122070844686647,356,0.38650306748466257,3756,2764,6520
110,279.96709347209537,15.944167369576402,0.3982499999004375,0.3595994587280108,288,0.38650306748466257,3756,2764,6520
111,279.8586616423278,15.965013393880206,0.39774999990056253,0.3521909581646424,271,0.38650306748466257,3756,2764,6520
112,280.2379424302003,15.839405550164745,0.3967499999008125,0.3424662162162161,317,0.38650306748466257,3756,2764,6520
113,279.71232529822964,15.888635364883488,0.39699999990075,0.3515264227642275,274,0.38650306748466257,3756,2764,6520
114,280.7013072781888,15.694413339421383,0.39649999990087503,0.3251912162162163,450,0.38650306748466257,3756,2764,6520
115,278.65162405050893,15.771318536825238,0.39649999990087503,0.3455767160161508,307,0.38650306748466257,3756,2764,6520
116,278.8195831611837,15.862347974395332,0.39649999990087503,0.33515524193548396,304,0.38650306748466257,3756,2764,6520
117,278.3057995654006,15.889478175252732,0.395499999901125,0.35112048192771084,219,0.38650306748466257,3756,2764,6520
118,278.7946168937171,15.838317233790606,0.39524999990118753,0.3459933333333334,265,0.38650306748466257,3756,2764,6520
119,278.08172484800184,15.865279994307327,0.3947499999013125,0.3554986719787516,196,0.38650306748466257,3756,2764,6520
120,279.4645159888264,15.781921538295721,0.3942499999014375,0.3282952443857332,375,0.38650306748466257,3756,2764,6520
121,279.22631484614135,15.833755687527045,0.39399999990150003,0.32585336856010594,345,0.38650306748466257,3756,2764,6520
122,278.4189834616073,15.815783259204967,0.3922499999019375,0.33449341238471675,312,0.38650306748466257,3756,2764,6520
123,278.2889846989107,15.75610768410303,0.3917499999020625,0.3350961791831357,288,0.38650306748466257,3756,2764,6520
124,277.6278231030116,15.796801138798012,0.39099999990225,0.34565343915343927,214,0.38650306748466257,3756,2764,6520
125,277.5446663730345,15.782801700101686,0.390499999902375,0.3572852437417655,172,0.38650306748466257,3756,2764,6520
126,277.8640554792728,15.790544220134208,0.389499999902625,0.3627948548812665,134,0.38650306748466257,3756,2764,6520
127,278.63279381619395,15.766193896071707,0.38899999990275,0.3583985507246379,202,0.38650306748466257,3756,2764,6520
128,279.30002962112627,15.737980615293688,0.3887499999028125,0.3254363517060368,398,0.38650306748466257,3756,2764,6520
129,278.74832729912066,15.726865540220627,0.3892499999026875,0.3269174311926606,352,0.38650306748466257,3756,2764,6520
130,278.22259139280567,15.833229062424708,0.3899999999025,0.3336271297509831,350,0.38650306748466257,3756,2764,6520
131,277.86913082185515,15.827098955109248,0.3892499999026875,0.3328039215686275,296,0.38650306748466257,3756,2764,6520
132,277.51545509346784,15.874107364585702,0.38849999990287504,0.32800522875816995,308,0.38650306748466257,3756,2764,6520
133,276.76204838591775,15.918989176246214,0.38849999990287504,0.33934399477806787,232,0.38650306748466257,3756,2764,6520
134,277.236565312535,15.894464937976126,0.38849999990287504,0.33565775749674065,223,0.38650306748466257,3756,2764,6520
135,277.2338574353639,15.988158693757809,0.387999999903,0.34070522875817,260,0.38650306748466257,3756,2764,6520
136,277.37335762043404,15.92713718655472,0.3867499999033125,0.3412604166666666,235,0.38650306748466257,3756,2764,6520
137,277.1705168560715,15.956826722302637,0.386499999903375,0.3450872395833333,168,0.38650306748466257,3756,2764,6520
138,277.1541266708102,15.96857391560006,0.38599999990350004,0.3492141009055628,134,0.38650306748466257,3756,2764,6520
139,277.5909126722366,15.960805351884366,0.38599999990350004,0.35780336351875797,97,0.38650306748466257,3756,2764,6520
140,278.2907944197532,15.931890290519918,0.385499999903625,0.3546235521235521,122,0.38650306748466257,3756,2764,6520
141,279.3005770515522,15.913867705243094,0.38599999990350004,0.3506047557840618,176,0.38650306748466257,3756,2764,6520
142,279.8135921856764,15.911125700797951,0.38499999990375,0.35581946222791294,134,0.38650306748466257,3756,2764,6520
143,280.668683643664,15.92361256733031,0.384499999903875,0.35359207161125317,171,0.38650306748466257,3756,2764,6520
144,281.02744983782327,15.937129620227946,0.38474999990381253,0.3577624521072795,125,0.38650306748466257,3756,2764,6520
145,281.3322468857063,15.946461895425175,0.3842499999039375,0.3598756377551021,105,0.38650306748466257,3756,2764,6520
146,282.8598630221087,15.848604009569936,0.3837499999040625,0.334639030612245,288,0.38650306748466257,3756,2764,6520
147,284.29904428022485,15.934488094820095,0.3837499999040625,0.32230788804071253,359,0.38650306748466257,3756,2764,6520
148,283.09425798626165,15.96965405198165,0.3827499999043125,0.331682337992376,263,0.38650306748466257,3756,2764,6520
149,283.0648515992537,15.905600384960534,0.38299999990425,0.3263307984790874,309,0.38650306748466257,3756,2764,6520
150,282.6072416643292,15.917697749443434,0.38224999990443753,0.31600443599493033,357,0.38650306748466257,3756,2764,6520
151,281.72258075469006,15.901281700929525,0.381499999904625,0.31909177215189877,312,0.38650306748466257,3756,2764,6520
152,280.63521537453477,15.936751911749509,0.3812499999046875,0.33360556257901386,208,0.38650306748466257,3756,2764,6520
153,280.92920205343023,15.923022005537367,0.3817499999045625,0.3348438685208598,220,0.38650306748466257,3756,2764,6520
154,281.10250354323216,15.860692642816174,0.38099999990475003,0.33071275252525245,242,0.38650306748466257,3756,2764,6520
155,281.3643698456988,15.777502278979616,0.37899999990525,0.3270310913705585,319,0.38650306748466257,3756,2764,6520
156,280.6292344511721,15.81330304854159,0.3787499999053125,0.33982147395171547,217,0.38650306748466257,3756,2764,6520
157,281.47238733978054,15.777706885577182,0.37849999990537503,0.34381749049429666,239,0.38650306748466257,3756,2764,6520
158,281.6926095744028,15.774326429623196,0.3782499999054375,0.343489847715736,271,0.38650306748466257,3756,2764,6520
159,282.1961543294958,15.701660366182331,0.3782499999054375,0.33839177215189864,302,0.38650306748466257,3756,2764,6520
160,281.70195508997335,15.734724612650774,0.37899999990525,0.3485556962025318,225,0.38650306748466257,3756,2764,6520
161,281.305327267339,15.744003586193918,0.3787499999053125,0.3531051964512041,160,0.38650306748466257,3756,2764,6520
162,281.7656882151022,15.661896902728198,0.3782499999054375,0.3501275380710662,178,0.38650306748466257,3756,2764,6520
163,281.84958212429535,15.679016658080943,0.3782499999054375,0.35375572519083975,142,0.38650306748466257,3756,2764,6520
164,281.86703981130273,15.68436795974748,0.3777499999055625,0.3576216560509554,112,0.38650306748466257,3756,2764,6520
165,282.10744001711197,15.67118339592545,0.376499999905875,0.35584307496823386,130,0.38650306748466257,3756,2764,6520
166,283.65794549768236,15.805741647418012,0.376499999905875,0.33192205323193924,301,0.38650306748466257,3756,2764,6520
167,283.8847931398391,15.724545847141062,0.37699999990575,0.3230343511450382,452,0.38650306748466257,3756,2764,6520
168,282.42022640113,15.695402217164238,0.375999999906,0.3348956743002546,363,0.38650306748466257,3756,2764,6520
169,281.5175081885939,15.782412063433261,0.376499999905875,0.3427338403041825,331,0.38650306748466257,3756,2764,6520
170,280.0624424599111,15.824991863870553,0.3757499999060625,0.3554283903675538,243,0.38650306748466257,3756,2764,6520
171,279.3893803429315,15.842082494282563,0.374499999906375,0.3598611111111112,178,0.38650306748466257,3756,2764,6520
172,279.37196506805725,15.85941747325987,0.37424999990643754,0.36156297229219136,137,0.38650306748466257,3756,2764,6520
173,279.89377991244555,15.95295605506432,0.3739999999065,0.354477959697733,178,0.38650306748466257,3756,2764,6520
174,280.3728148241061,15.934834084678,0.3737499999065625,0.3456981132075472,240,0.38650306748466257,3756,2764,6520
175,280.1086228091992,15.897262038074796,0.3727499999068125,0.3392810539523212,241,0.38650306748466257,3756,2764,6520
176,279.5044565887639,15.90834825923807,0.3727499999068125,0.3460526976160604,187,0.38650306748466257,3756,2764,6520
177,281.21753480411576,15.724876949502523,0.371999999907,0.31507590966122956,418,0.38650306748466257,3756,2764,6520
178,279.68861292685756,15.762650055577279,0.37099999990725,0.32842201257861636,302,0.38650306748466257,3756,2764,6520
179,279.18644912274846,15.776473582471818,0.371499999907125,0.33507089084065245,208,0.38650306748466257,3756,2764,6520
180,278.886852582354,15.79719185756982,0.371499999907125,0.342376100628931,159,0.38650306748466257,3756,2764,6520
181,279.17522585257547,15.814478303970754,0.37099999990725,0.3346026282853568,202,0.38650306748466257,3756,2764,6520
182,279.40712719879286,15.809008838362079,0.3707499999073125,0.3309063670411986,220,0.38650306748466257,3756,2764,6520
183,279.2169935102054,15.820574634073928,0.3702499999074375,0.3414225967540574,156,0.38650306748466257,3756,2764,6520
184,279.09699068341786,15.838395980078877,0.37049999990737503,0.34967731829573934,115,0.38650306748466257,3756,2764,6520
185,280.44891035592497,15.760400309263005,0.37049999990737503,0.3289818750000001,233,0.38650306748466257,3756,2764,6520
186,280.6345126752055,15.780688552941966,0.3699999999075,0.3265473815461346,236,0.38650306748466257,3756,2764,6520
187,280.5409529646583,15.805367381122332,0.369499999907625,0.33324004975124377,177,0.38650306748466257,3756,2764,6520
188,281.04516989283303,15.885839358412603,0.36924999990768753,0.3380223602484471,251,0.38650306748466257,3756,2764,6520
189,280.9645860794826,15.910088686480547,0.3687499999078125,0.3436699751861043,172,0.38650306748466257,3756,2764,6520
190,281.4395354483829,15.891472345586374,0.3677499999080625,0.3382102977667495,216,0.38650306748466257,3756,2764,6520
191,281.66071723207597,15.867055887182575,0.36799999990800003,0.33922738537794306,240,0.38650306748466257,3756,2764,6520
192,281.4172752248902,15.832355674562912,0.367499999908125,0.3401627475247525,217,0.38650306748466257,3756,2764,6520
193,281.10084571468394,15.852819454293618,0.367499999908125,0.3503409653465346,187,0.38650306748466257,3756,2764,6520
194,281.42650715338164,15.87431972376486,0.367499999908125,0.3519060568603214,130,0.38650306748466257,3756,2764,6520
195,281.75452485317066,15.861483114024974,0.366499999908375,0.3548705302096178,114,0.38650306748466257,3756,2764,6520
196,282.0837421762155,15.876335718880055,0.36674999990831253,0.3572619926199262,103,0.38650306748466257,3756,2764,6520
197,283.26966207728265,15.807372600482285,0.3659999999085,0.349003086419753,187,0.38650306748466257,3756,2764,6520
198,284.7345995995734,15.815312820709954,0.3662499999084375,0.33033847102342795,286,0.38650306748466257,3756,2764,6520
199,283.97138839892705,15.845083238274034,0.3652499999086875,0.3385196801968021,204,0.38650306748466257,3756,2764,6520
200,284.3833507260754,15.788500866164298,0.3652499999086875,0.3304152334152334,260,0.38650306748466257,3756,2764,6520
201,284.5838161773215,15.713784517227547,0.3642499999089375,0.3311246928746929,248,0.38650306748466257,3756,2764,6520
202,284.1689540390164,15.639036656042181,0.36499999990875,0.3308723926380367,261,0.38650306748466257,3756,2764,6520
203,284.28101801085666,15.645683681152763,0.3647499999088125,0.32237622549019607,239,0.38650306748466257,3756,2764,6520
204,283.96906944186816,15.683167994912536,0.3642499999089375,0.33152208588957055,164,0.38650306748466257,3756,2764,6520
205,283.8690143987989,15.706606131382403,0.3652499999086875,0.33659451219512204,125,0.38650306748466257,3756,2764,6520
206,285.00654380150405,15.552375693384626,0.3652499999086875,0.3282069174757283,228,0.38650306748466257,3756,2764,6520
207,284.921629645502,15.563806090193175,0.364499999908875,0.3317732769044741,209,0.38650306748466257,3756,2764,6520
208,284.7215500236028,15.591121307286521,0.3652499999086875,0.34313301088270853,169,0.38650306748466257,3756,2764,6520
209,284.9391238155804,15.605113112344513,0.3657499999085625,0.3428980699638119,204,0.38650306748466257,3756,2764,6520
210,285.0678590477448,15.632862567784926,0.36499999990875,0.33853124999999995,222,0.38650306748466257,3756,2764,6520
211,285.2918555907481,15.577816225941818,0.3647499999088125,0.33049579831932785,268,0.38650306748466257,3756,2764,6520
212,285.67544962495657,15.652687497889069,0.364499999908875,0.3334267707082833,314,0.38650306748466257,3756,2764,6520
213,285.24054848237836,15.615375866422212,0.3647499999088125,0.3280011976047904,284,0.38650306748466257,3756,2764,6520
214,284.565304604502,15.653179046973245,0.364499999908875,0.3351782296650717,215,0.38650306748466257,3756,2764,6520
215,284.5904659115297,15.603310693466902,0.363999999909,0.3319886227544909,251,0.38650306748466257,3756,2764,6520
216,284.0070916753566,15.641039700471886,0.363999999909,0.33503836930455644,249,0.38650306748466257,3756,2764,6520
217,284.9600782612191,15.744678405695698,0.363999999909,0.3167783751493428,409,0.38650306748466257,3756,2764,6520
218,283.69983664681206,15.790542243011938,0.363499999909125,0.32783293556085924,285,0.38650306748466257,3756,2764,6520
219,283.69970391961357,15.736384532985852,0.3632499999091875,0.3164815035799523,358,0.38650306748466257,3756,2764,6520
220,282.75348960959104,15.732053566470364,0.3627499999093125,0.3202357142857143,347,0.38650306748466257,3756,2764,6520
221,281.3489333709508,15.771005440724773,0.361499999909625,0.3330761511216057,253,0.38650306748466257,3756,2764,6520
222,280.5708206203844,15.779042306614071,0.361499999909625,0.33844201183431966,174,0.38650306748466257,3756,2764,6520
223,281.0069103011831,15.718283638503095,0.3607499999098125,0.31856847697756796,292,0.38650306748466257,3756,2764,6520
224,280.317058702219,15.7415448601526,0.3607499999098125,0.3269417647058823,257,0.38650306748466257,3756,2764,6520
225,279.48526466333516,15.777541143743388,0.3602499999099375,0.33757318501170974,180,0.38650306748466257,3756,2764,6520
226,279.0255355148851,15.789190069185116,0.3597499999100625,0.3447025761124123,134,0.38650306748466257,3756,2764,6520
227,279.0410658752581,15.795335861004878,0.35899999991025,0.3523892145369285,111,0.38650306748466257,3756,2764,6520
228,279.9237430550904,15.6665149629624,0.358499999910375,0.3409644107351226,164,0.38650306748466257,3756,2764,6520
229,279.85642370004604,15.685219718457075,0.3579999999105,0.3444412107101281,104,0.38650306748466257,3756,2764,6520
230,280.5959345561886,15.741472779181418,0.3577499999105625,0.3374015151515153,171,0.38650306748466257,3756,2764,6520
231,280.80817490462,15.688860749171273,0.3577499999105625,0.32707906976744194,215,0.38650306748466257,3756,2764,6520
232,280.7030848209434,15.683219531230419,0.3567499999108125,0.33341772885283905,155,0.38650306748466257,3756,2764,6520
233,280.7737378325874,15.680505032308234,0.356499999910875,0.33546498277841574,123,0.38650306748466257,3756,2764,6520
